Timestamp;Entity Name;Solar radiation;Solar radiation (Filtered)
2025-10-01 15:20:00;WSTN1;357.4476318359375;502.67895776665677
2025-10-01 15:21:00;WSTN1;572.4796752929688;515.3127140042191
2025-10-01 15:22:00;WSTN1;594.2754516601562;529.6047730940077
2025-10-01 15:24:00;WSTN1;577.8085327148438;538.3295336747872
2025-10-01 15:25:00;WSTN1;551.2515869140625;540.668393166486
2025-10-01 15:26:00;WSTN1;439.07421875;522.2801003204928
2025-10-01 15:28:00;WSTN1;510.17291259765625;520.0887294602281
2025-10-01 15:30:00;WSTN1;489.07470703125;514.4752685503701
2025-10-01 15:31:00;WSTN1;455.5027465820313;503.80138877282434
2025-10-01 15:33:00;WSTN1;498.7688598632813;502.8905135590031
2025-10-01 15:34:00;WSTN1;448.0065002441406;492.95664367725414
2025-10-01 15:35:00;WSTN1;275.8938293457031;453.6688142438343
2025-10-01 15:37:00;WSTN1;459.443115234375;454.71394835910047
2025-10-01 15:38:00;WSTN1;289.3830261230469;424.78946270787054
2025-10-01 15:40:00;WSTN1;243.28379821777344;391.937388944585
2025-10-01 15:41:00;WSTN1;400.6658325195313;393.5172155189697
2025-10-01 15:42:00;WSTN1;472.78558349609375;407.864592936614
2025-10-01 15:44:00;WSTN1;445.2535095214844;414.6318938306448
2025-10-01 15:45:00;WSTN1;299.0299377441406;393.70822734782195
2025-10-01 15:47:00;WSTN1;399.3746643066406;394.73383834166657
2025-10-01 15:48:00;WSTN1;387.187255859375;393.3679256850812
2025-10-01 15:49:00;WSTN1;375.3623046875;390.1089530748982
2025-10-01 15:50:00;WSTN1;379.086669921875;388.1139472429855
2025-10-01 15:52:00;WSTN1;385.8205261230469;387.69884372533954
2025-10-01 15:53:00;WSTN1;381.8697814941406;386.64379796173705
2025-10-01 15:54:00;WSTN1;381.58636474609375;385.7284151304631
2025-10-01 15:56:00;WSTN1;369.6140441894531;382.8117540758882
2025-10-01 15:58:00;WSTN1;353.8955383300781;377.57799095722663
2025-10-01 15:59:00;WSTN1;370.1026916503906;376.2249803780763
2025-10-01 16:01:00;WSTN1;347.654296875;371.05375773581125
2025-10-01 16:02:00;WSTN1;340.42730712890625;365.5104463616334
2025-10-01 16:03:00;WSTN1;316.5913391113281;356.6562096394027
2025-10-01 16:05:00;WSTN1;283.0238342285156;343.3289328562785
2025-10-01 16:07:00;WSTN1;262.45086669921875;328.69020407231494
