Timestamp;Entity Name;Solar radiation
2025-10-01 14:30:00;WSTN1;478.9998168945313
2025-10-01 14:31:00;WSTN1;721.3812255859375
2025-10-01 14:33:00;WSTN1;788.779052734375
2025-10-01 14:34:00;WSTN1;486.4112548828125
2025-10-01 14:35:00;WSTN1;779.4682006835938
2025-10-01 14:37:00;WSTN1;726.768310546875
2025-10-01 14:38:00;WSTN1;756.7754516601562
2025-10-01 14:39:00;WSTN1;722.9885864257812
2025-10-01 14:41:00;WSTN1;272.114990234375
2025-10-01 14:42:00;WSTN1;344.9913635253906
2025-10-01 14:44:00;WSTN1;724.5286865234375
2025-10-01 14:45:00;WSTN1;709.7571411132812
2025-10-01 14:46:00;WSTN1;680.0936279296875
2025-10-01 14:48:00;WSTN1;689.6171264648438
2025-10-01 14:49:00;WSTN1;408.5054016113281
2025-10-01 14:51:00;WSTN1;645.5358276367188
2025-10-01 14:52:00;WSTN1;411.7994689941406
2025-10-01 14:53:00;WSTN1;427.834228515625
2025-10-01 14:55:00;WSTN1;543.0525512695312
2025-10-01 14:56:00;WSTN1;647.7349853515625
2025-10-01 14:58:00;WSTN1;653.6386108398438
2025-10-01 14:59:00;WSTN1;658.0547485351562
2025-10-01 15:01:00;WSTN1;642.659912109375
2025-10-01 15:02:00;WSTN1;629.9205932617188
2025-10-01 15:04:00;WSTN1;622.1574096679688
2025-10-01 15:06:00;WSTN1;619.0458374023438
2025-10-01 15:07:00;WSTN1;611.2218017578125
2025-10-01 15:09:00;WSTN1;636.3599243164062
2025-10-01 15:10:00;WSTN1;637.608154296875
2025-10-01 15:12:00;WSTN1;289.22125244140625
2025-10-01 15:13:00;WSTN1;581.7808227539062
2025-10-01 15:14:00;WSTN1;535.231689453125
2025-10-01 15:16:00;WSTN1;442.0498352050781
2025-10-01 15:17:00;WSTN1;505.4673156738281
2025-10-01 15:18:00;WSTN1;548.2909545898438
2025-10-01 15:20:00;WSTN1;357.4476318359375
2025-10-01 15:21:00;WSTN1;572.4796752929688
2025-10-01 15:22:00;WSTN1;594.2754516601562
2025-10-01 15:24:00;WSTN1;577.8085327148438
2025-10-01 15:25:00;WSTN1;551.2515869140625
2025-10-01 15:26:00;WSTN1;439.07421875
2025-10-01 15:28:00;WSTN1;510.17291259765625
2025-10-01 15:30:00;WSTN1;489.07470703125
2025-10-01 15:31:00;WSTN1;455.5027465820313
2025-10-01 15:33:00;WSTN1;498.7688598632813
2025-10-01 15:34:00;WSTN1;448.0065002441406
2025-10-01 15:35:00;WSTN1;275.8938293457031
2025-10-01 15:37:00;WSTN1;459.443115234375
2025-10-01 15:38:00;WSTN1;289.3830261230469
2025-10-01 15:40:00;WSTN1;243.28379821777344
2025-10-01 15:41:00;WSTN1;400.6658325195313
2025-10-01 15:42:00;WSTN1;472.78558349609375
2025-10-01 15:44:00;WSTN1;445.2535095214844
2025-10-01 15:45:00;WSTN1;299.0299377441406
2025-10-01 15:47:00;WSTN1;399.3746643066406
2025-10-01 15:48:00;WSTN1;387.187255859375
2025-10-01 15:49:00;WSTN1;375.3623046875
2025-10-01 15:50:00;WSTN1;379.086669921875
2025-10-01 15:52:00;WSTN1;385.8205261230469
2025-10-01 15:53:00;WSTN1;381.8697814941406
2025-10-01 15:54:00;WSTN1;381.58636474609375
2025-10-01 15:56:00;WSTN1;369.6140441894531
2025-10-01 15:58:00;WSTN1;353.8955383300781
2025-10-01 15:59:00;WSTN1;370.1026916503906
2025-10-01 16:01:00;WSTN1;347.654296875
2025-10-01 16:02:00;WSTN1;340.42730712890625
2025-10-01 16:03:00;WSTN1;316.5913391113281
