dhi,dni,ghi,gti,period_end,period
0,0,0,0,2025-10-06 01:50:00+05:30,PT5M
0,0,0,0,2025-10-06 01:55:00+05:30,PT5M
0,0,0,0,2025-10-06 02:00:00+05:30,PT5M
0,0,0,0,2025-10-06 02:05:00+05:30,PT5M
0,0,0,0,2025-10-06 02:10:00+05:30,PT5M
0,0,0,0,2025-10-06 02:15:00+05:30,PT5M
0,0,0,0,2025-10-06 02:20:00+05:30,PT5M
0,0,0,0,2025-10-06 02:25:00+05:30,PT5M
0,0,0,0,2025-10-06 02:30:00+05:30,PT5M
0,0,0,0,2025-10-06 02:35:00+05:30,PT5M
0,0,0,0,2025-10-06 02:40:00+05:30,PT5M
0,0,0,0,2025-10-06 02:45:00+05:30,PT5M
0,0,0,0,2025-10-06 02:50:00+05:30,PT5M
0,0,0,0,2025-10-06 02:55:00+05:30,PT5M
0,0,0,0,2025-10-06 03:00:00+05:30,PT5M
0,0,0,0,2025-10-06 03:05:00+05:30,PT5M
0,0,0,0,2025-10-06 03:10:00+05:30,PT5M
0,0,0,0,2025-10-06 03:15:00+05:30,PT5M
0,0,0,0,2025-10-06 03:20:00+05:30,PT5M
0,0,0,0,2025-10-06 03:25:00+05:30,PT5M
0,0,0,0,2025-10-06 03:30:00+05:30,PT5M
0,0,0,0,2025-10-06 03:35:00+05:30,PT5M
0,0,0,0,2025-10-06 03:40:00+05:30,PT5M
0,0,0,0,2025-10-06 03:45:00+05:30,PT5M
0,0,0,0,2025-10-06 03:50:00+05:30,PT5M
0,0,0,0,2025-10-06 03:55:00+05:30,PT5M
0,0,0,0,2025-10-06 04:00:00+05:30,PT5M
0,0,0,0,2025-10-06 04:05:00+05:30,PT5M
0,0,0,0,2025-10-06 04:10:00+05:30,PT5M
0,0,0,0,2025-10-06 04:15:00+05:30,PT5M
0,0,0,0,2025-10-06 04:20:00+05:30,PT5M
0,0,0,0,2025-10-06 04:25:00+05:30,PT5M
0,0,0,0,2025-10-06 04:30:00+05:30,PT5M
0,0,0,0,2025-10-06 04:35:00+05:30,PT5M
0,0,0,0,2025-10-06 04:40:00+05:30,PT5M
0,0,0,0,2025-10-06 04:45:00+05:30,PT5M
0,0,0,0,2025-10-06 04:50:00+05:30,PT5M
0,0,0,0,2025-10-06 04:55:00+05:30,PT5M
0,0,0,0,2025-10-06 05:00:00+05:30,PT5M
0,0,0,0,2025-10-06 05:05:00+05:30,PT5M
0,0,0,0,2025-10-06 05:10:00+05:30,PT5M
0,0,0,0,2025-10-06 05:15:00+05:30,PT5M
0,0,0,0,2025-10-06 05:20:00+05:30,PT5M
0,0,0,0,2025-10-06 05:25:00+05:30,PT5M
0,0,0,0,2025-10-06 05:30:00+05:30,PT5M
0,0,0,0,2025-10-06 05:35:00+05:30,PT5M
0,0,0,0,2025-10-06 05:40:00+05:30,PT5M
0,0,0,0,2025-10-06 05:45:00+05:30,PT5M
0,0,0,0,2025-10-06 05:50:00+05:30,PT5M
0,0,0,0,2025-10-06 05:55:00+05:30,PT5M
0,0,0,0,2025-10-06 06:00:00+05:30,PT5M
3,0,3,3,2025-10-06 06:05:00+05:30,PT5M
9,0,9,9,2025-10-06 06:10:00+05:30,PT5M
21,0,21,20,2025-10-06 06:15:00+05:30,PT5M
28,155,41,46,2025-10-06 06:20:00+05:30,PT5M
34,209,56,63,2025-10-06 06:25:00+05:30,PT5M
39,254,72,80,2025-10-06 06:30:00+05:30,PT5M
45,295,88,97,2025-10-06 06:35:00+05:30,PT5M
49,334,106,116,2025-10-06 06:40:00+05:30,PT5M
54,369,124,135,2025-10-06 06:45:00+05:30,PT5M
58,401,143,155,2025-10-06 06:50:00+05:30,PT5M
62,431,162,175,2025-10-06 06:55:00+05:30,PT5M
65,459,181,195,2025-10-06 07:00:00+05:30,PT5M
69,484,201,215,2025-10-06 07:05:00+05:30,PT5M
72,509,221,236,2025-10-06 07:10:00+05:30,PT5M
74,532,241,256,2025-10-06 07:15:00+05:30,PT5M
77,553,262,277,2025-10-06 07:20:00+05:30,PT5M
79,573,282,298,2025-10-06 07:25:00+05:30,PT5M
81,591,303,318,2025-10-06 07:30:00+05:30,PT5M
83,608,323,339,2025-10-06 07:35:00+05:30,PT5M
85,625,343,360,2025-10-06 07:40:00+05:30,PT5M
87,640,364,380,2025-10-06 07:45:00+05:30,PT5M
88,654,384,400,2025-10-06 07:50:00+05:30,PT5M
90,667,404,420,2025-10-06 07:55:00+05:30,PT5M
91,680,424,440,2025-10-06 08:00:00+05:30,PT5M
93,689,443,460,2025-10-06 08:05:00+05:30,PT5M
96,696,462,479,2025-10-06 08:10:00+05:30,PT5M
98,703,481,497,2025-10-06 08:15:00+05:30,PT5M
101,709,499,516,2025-10-06 08:20:00+05:30,PT5M
104,715,517,534,2025-10-06 08:25:00+05:30,PT5M
106,720,535,552,2025-10-06 08:30:00+05:30,PT5M
109,725,553,569,2025-10-06 08:35:00+05:30,PT5M
112,729,571,587,2025-10-06 08:40:00+05:30,PT5M
114,734,588,604,2025-10-06 08:45:00+05:30,PT5M
117,738,605,621,2025-10-06 08:50:00+05:30,PT5M
119,742,621,637,2025-10-06 08:55:00+05:30,PT5M
122,745,638,653,2025-10-06 09:00:00+05:30,PT5M
123,750,654,669,2025-10-06 09:05:00+05:30,PT5M
124,757,670,685,2025-10-06 09:10:00+05:30,PT5M
125,763,686,701,2025-10-06 09:15:00+05:30,PT5M
125,769,701,717,2025-10-06 09:20:00+05:30,PT5M
126,774,716,732,2025-10-06 09:25:00+05:30,PT5M
216,590,674,684,2025-10-06 09:30:00+05:30,PT5M
261,501,656,663,2025-10-06 09:35:00+05:30,PT5M
278,475,659,665,2025-10-06 09:40:00+05:30,PT5M
307,421,650,654,2025-10-06 09:45:00+05:30,PT5M
323,396,650,653,2025-10-06 09:50:00+05:30,PT5M
339,372,650,652,2025-10-06 09:55:00+05:30,PT5M
367,320,639,638,2025-10-06 10:00:00+05:30,PT5M
346,378,670,672,2025-10-06 10:05:00+05:30,PT5M
336,410,691,694,2025-10-06 10:10:00+05:30,PT5M
309,473,724,728,2025-10-06 10:15:00+05:30,PT5M
311,476,733,737,2025-10-06 10:20:00+05:30,PT5M
281,542,766,772,2025-10-06 10:25:00+05:30,PT5M
228,646,812,821,2025-10-06 10:30:00+05:30,PT5M
189,721,846,858,2025-10-06 10:35:00+05:30,PT5M
127,833,892,906,2025-10-06 10:40:00+05:30,PT5M
127,836,900,914,2025-10-06 10:45:00+05:30,PT5M
127,838,907,922,2025-10-06 10:50:00+05:30,PT5M
210,698,863,874,2025-10-06 10:55:00+05:30,PT5M
269,595,830,838,2025-10-06 11:00:00+05:30,PT5M
340,468,784,787,2025-10-06 11:05:00+05:30,PT5M
324,502,802,806,2025-10-06 11:10:00+05:30,PT5M
270,602,846,854,2025-10-06 11:15:00+05:30,PT5M
208,710,891,901,2025-10-06 11:20:00+05:30,PT5M
208,712,894,905,2025-10-06 11:25:00+05:30,PT5M
208,714,898,909,2025-10-06 11:30:00+05:30,PT5M
124,854,951,965,2025-10-06 11:35:00+05:30,PT5M
123,855,954,968,2025-10-06 11:40:00+05:30,PT5M
123,856,955,969,2025-10-06 11:45:00+05:30,PT5M
227,683,892,902,2025-10-06 11:50:00+05:30,PT5M
205,720,907,918,2025-10-06 11:55:00+05:30,PT5M
287,580,852,859,2025-10-06 12:00:00+05:30,PT5M
286,580,851,858,2025-10-06 12:05:00+05:30,PT5M
204,721,905,916,2025-10-06 12:10:00+05:30,PT5M
121,858,954,968,2025-10-06 12:15:00+05:30,PT5M
121,858,952,966,2025-10-06 12:20:00+05:30,PT5M
182,755,912,924,2025-10-06 12:25:00+05:30,PT5M
204,717,895,906,2025-10-06 12:30:00+05:30,PT5M
204,716,892,903,2025-10-06 12:35:00+05:30,PT5M
120,855,938,953,2025-10-06 12:40:00+05:30,PT5M
120,854,933,948,2025-10-06 12:45:00+05:30,PT5M
119,853,928,943,2025-10-06 12:50:00+05:30,PT5M
119,851,922,937,2025-10-06 12:55:00+05:30,PT5M
119,850,916,931,2025-10-06 13:00:00+05:30,PT5M
181,741,872,884,2025-10-06 13:05:00+05:30,PT5M
118,847,902,917,2025-10-06 13:10:00+05:30,PT5M
118,845,894,909,2025-10-06 13:15:00+05:30,PT5M
118,843,886,901,2025-10-06 13:20:00+05:30,PT5M
117,841,877,892,2025-10-06 13:25:00+05:30,PT5M
179,727,830,843,2025-10-06 13:30:00+05:30,PT5M
198,688,808,820,2025-10-06 13:35:00+05:30,PT5M
234,615,774,783,2025-10-06 13:40:00+05:30,PT5M
297,483,717,722,2025-10-06 13:45:00+05:30,PT5M
323,420,684,687,2025-10-06 13:50:00+05:30,PT5M
381,282,620,618,2025-10-06 13:55:00+05:30,PT5M
472,10,481,465,2025-10-06 14:00:00+05:30,PT5M
258,0,258,249,2025-10-06 14:05:00+05:30,PT5M
134,0,134,129,2025-10-06 14:10:00+05:30,PT5M
58,0,58,56,2025-10-06 14:15:00+05:30,PT5M
26,0,26,25,2025-10-06 14:20:00+05:30,PT5M
32,0,32,31,2025-10-06 14:25:00+05:30,PT5M
39,0,39,38,2025-10-06 14:30:00+05:30,PT5M
61,0,61,59,2025-10-06 14:35:00+05:30,PT5M
71,0,71,69,2025-10-06 14:40:00+05:30,PT5M
73,0,73,71,2025-10-06 14:45:00+05:30,PT5M
67,0,67,65,2025-10-06 14:50:00+05:30,PT5M
62,0,62,59,2025-10-06 14:55:00+05:30,PT5M
39,0,39,38,2025-10-06 15:00:00+05:30,PT5M
32,0,32,31,2025-10-06 15:05:00+05:30,PT5M
37,0,37,36,2025-10-06 15:10:00+05:30,PT5M
36,0,36,34,2025-10-06 15:15:00+05:30,PT5M
23,0,23,23,2025-10-06 15:20:00+05:30,PT5M
31,0,31,30,2025-10-06 15:25:00+05:30,PT5M
32,0,32,31,2025-10-06 15:30:00+05:30,PT5M
36,0,36,35,2025-10-06 15:35:00+05:30,PT5M
40,0,40,38,2025-10-06 15:40:00+05:30,PT5M
46,0,46,44,2025-10-06 15:45:00+05:30,PT5M
41,0,41,40,2025-10-06 15:50:00+05:30,PT5M
42,0,42,40,2025-10-06 15:55:00+05:30,PT5M
54,0,54,52,2025-10-06 16:00:00+05:30,PT5M
56,0,56,54,2025-10-06 16:05:00+05:30,PT5M
50,0,50,49,2025-10-06 16:10:00+05:30,PT5M
41,0,41,40,2025-10-06 16:15:00+05:30,PT5M
37,0,37,35,2025-10-06 16:20:00+05:30,PT5M
49,0,49,48,2025-10-06 16:25:00+05:30,PT5M
55,0,55,53,2025-10-06 16:30:00+05:30,PT5M
53,0,53,51,2025-10-06 16:35:00+05:30,PT5M
54,0,54,52,2025-10-06 16:40:00+05:30,PT5M
50,0,50,49,2025-10-06 16:45:00+05:30,PT5M
47,0,47,45,2025-10-06 16:50:00+05:30,PT5M
46,0,46,45,2025-10-06 16:55:00+05:30,PT5M
47,0,47,45,2025-10-06 17:00:00+05:30,PT5M
43,0,43,41,2025-10-06 17:05:00+05:30,PT5M
41,0,41,39,2025-10-06 17:10:00+05:30,PT5M
38,0,38,36,2025-10-06 17:15:00+05:30,PT5M
32,0,32,31,2025-10-06 17:20:00+05:30,PT5M
30,0,30,29,2025-10-06 17:25:00+05:30,PT5M
26,0,26,25,2025-10-06 17:30:00+05:30,PT5M
26,0,26,26,2025-10-06 17:35:00+05:30,PT5M
7,0,7,7,2025-10-06 17:40:00+05:30,PT5M
2,0,2,2,2025-10-06 17:45:00+05:30,PT5M
0,0,0,0,2025-10-06 17:50:00+05:30,PT5M
0,0,0,0,2025-10-06 17:55:00+05:30,PT5M
0,0,0,0,2025-10-06 18:00:00+05:30,PT5M
0,0,0,0,2025-10-06 18:05:00+05:30,PT5M
0,0,0,0,2025-10-06 18:10:00+05:30,PT5M
0,0,0,0,2025-10-06 18:15:00+05:30,PT5M
0,0,0,0,2025-10-06 18:20:00+05:30,PT5M
0,0,0,0,2025-10-06 18:25:00+05:30,PT5M
0,0,0,0,2025-10-06 18:30:00+05:30,PT5M
0,0,0,0,2025-10-06 18:35:00+05:30,PT5M
0,0,0,0,2025-10-06 18:40:00+05:30,PT5M
0,0,0,0,2025-10-06 18:45:00+05:30,PT5M
0,0,0,0,2025-10-06 18:50:00+05:30,PT5M
0,0,0,0,2025-10-06 18:55:00+05:30,PT5M
0,0,0,0,2025-10-06 19:00:00+05:30,PT5M
0,0,0,0,2025-10-06 19:05:00+05:30,PT5M
0,0,0,0,2025-10-06 19:10:00+05:30,PT5M
0,0,0,0,2025-10-06 19:15:00+05:30,PT5M
0,0,0,0,2025-10-06 19:20:00+05:30,PT5M
0,0,0,0,2025-10-06 19:25:00+05:30,PT5M
0,0,0,0,2025-10-06 19:30:00+05:30,PT5M
0,0,0,0,2025-10-06 19:35:00+05:30,PT5M
0,0,0,0,2025-10-06 19:40:00+05:30,PT5M
0,0,0,0,2025-10-06 19:45:00+05:30,PT5M
0,0,0,0,2025-10-06 19:50:00+05:30,PT5M
0,0,0,0,2025-10-06 19:55:00+05:30,PT5M
0,0,0,0,2025-10-06 20:00:00+05:30,PT5M
0,0,0,0,2025-10-06 20:05:00+05:30,PT5M
0,0,0,0,2025-10-06 20:10:00+05:30,PT5M
0,0,0,0,2025-10-06 20:15:00+05:30,PT5M
0,0,0,0,2025-10-06 20:20:00+05:30,PT5M
0,0,0,0,2025-10-06 20:25:00+05:30,PT5M
0,0,0,0,2025-10-06 20:30:00+05:30,PT5M
0,0,0,0,2025-10-06 20:35:00+05:30,PT5M
0,0,0,0,2025-10-06 20:40:00+05:30,PT5M
0,0,0,0,2025-10-06 20:45:00+05:30,PT5M
0,0,0,0,2025-10-06 20:50:00+05:30,PT5M
0,0,0,0,2025-10-06 20:55:00+05:30,PT5M
0,0,0,0,2025-10-06 21:00:00+05:30,PT5M
0,0,0,0,2025-10-06 21:05:00+05:30,PT5M
0,0,0,0,2025-10-06 21:10:00+05:30,PT5M
0,0,0,0,2025-10-06 21:15:00+05:30,PT5M
0,0,0,0,2025-10-06 21:20:00+05:30,PT5M
0,0,0,0,2025-10-06 21:25:00+05:30,PT5M
0,0,0,0,2025-10-06 21:30:00+05:30,PT5M
0,0,0,0,2025-10-06 21:35:00+05:30,PT5M
0,0,0,0,2025-10-06 21:40:00+05:30,PT5M
0,0,0,0,2025-10-06 21:45:00+05:30,PT5M
0,0,0,0,2025-10-06 21:50:00+05:30,PT5M
0,0,0,0,2025-10-06 21:55:00+05:30,PT5M
0,0,0,0,2025-10-06 22:00:00+05:30,PT5M
0,0,0,0,2025-10-06 22:05:00+05:30,PT5M
0,0,0,0,2025-10-06 22:10:00+05:30,PT5M
0,0,0,0,2025-10-06 22:15:00+05:30,PT5M
0,0,0,0,2025-10-06 22:20:00+05:30,PT5M
0,0,0,0,2025-10-06 22:25:00+05:30,PT5M
0,0,0,0,2025-10-06 22:30:00+05:30,PT5M
0,0,0,0,2025-10-06 22:35:00+05:30,PT5M
0,0,0,0,2025-10-06 22:40:00+05:30,PT5M
0,0,0,0,2025-10-06 22:45:00+05:30,PT5M
0,0,0,0,2025-10-06 22:50:00+05:30,PT5M
0,0,0,0,2025-10-06 22:55:00+05:30,PT5M
0,0,0,0,2025-10-06 23:00:00+05:30,PT5M
0,0,0,0,2025-10-06 23:05:00+05:30,PT5M
0,0,0,0,2025-10-06 23:10:00+05:30,PT5M
0,0,0,0,2025-10-06 23:15:00+05:30,PT5M
0,0,0,0,2025-10-06 23:20:00+05:30,PT5M
0,0,0,0,2025-10-06 23:25:00+05:30,PT5M
0,0,0,0,2025-10-06 23:30:00+05:30,PT5M
0,0,0,0,2025-10-06 23:35:00+05:30,PT5M
0,0,0,0,2025-10-06 23:40:00+05:30,PT5M
0,0,0,0,2025-10-06 23:45:00+05:30,PT5M
0,0,0,0,2025-10-06 23:50:00+05:30,PT5M
0,0,0,0,2025-10-06 23:55:00+05:30,PT5M
0,0,0,0,2025-10-07 00:00:00+05:30,PT5M
0,0,0,0,2025-10-07 00:05:00+05:30,PT5M
0,0,0,0,2025-10-07 00:10:00+05:30,PT5M
0,0,0,0,2025-10-07 00:15:00+05:30,PT5M
0,0,0,0,2025-10-07 00:20:00+05:30,PT5M
0,0,0,0,2025-10-07 00:25:00+05:30,PT5M
0,0,0,0,2025-10-07 00:30:00+05:30,PT5M
0,0,0,0,2025-10-07 00:35:00+05:30,PT5M
0,0,0,0,2025-10-07 00:40:00+05:30,PT5M
0,0,0,0,2025-10-07 00:45:00+05:30,PT5M
0,0,0,0,2025-10-07 00:50:00+05:30,PT5M
0,0,0,0,2025-10-07 00:55:00+05:30,PT5M
0,0,0,0,2025-10-07 01:00:00+05:30,PT5M
0,0,0,0,2025-10-07 01:05:00+05:30,PT5M
0,0,0,0,2025-10-07 01:10:00+05:30,PT5M
0,0,0,0,2025-10-07 01:15:00+05:30,PT5M
0,0,0,0,2025-10-07 01:20:00+05:30,PT5M
0,0,0,0,2025-10-07 01:25:00+05:30,PT5M
0,0,0,0,2025-10-07 01:30:00+05:30,PT5M
0,0,0,0,2025-10-07 01:35:00+05:30,PT5M
0,0,0,0,2025-10-07 01:40:00+05:30,PT5M
0,0,0,0,2025-10-07 01:45:00+05:30,PT5M
0,0,0,0,2025-10-07 01:50:00+05:30,PT5M
0,0,0,0,2025-10-07 01:55:00+05:30,PT5M
0,0,0,0,2025-10-07 02:00:00+05:30,PT5M
0,0,0,0,2025-10-07 02:05:00+05:30,PT5M
0,0,0,0,2025-10-07 02:10:00+05:30,PT5M
0,0,0,0,2025-10-07 02:15:00+05:30,PT5M
0,0,0,0,2025-10-07 02:20:00+05:30,PT5M
0,0,0,0,2025-10-07 02:25:00+05:30,PT5M
0,0,0,0,2025-10-07 02:30:00+05:30,PT5M
0,0,0,0,2025-10-07 02:35:00+05:30,PT5M
0,0,0,0,2025-10-07 02:40:00+05:30,PT5M
0,0,0,0,2025-10-07 02:45:00+05:30,PT5M
0,0,0,0,2025-10-07 02:50:00+05:30,PT5M
0,0,0,0,2025-10-07 02:55:00+05:30,PT5M
0,0,0,0,2025-10-07 03:00:00+05:30,PT5M
0,0,0,0,2025-10-07 03:05:00+05:30,PT5M
0,0,0,0,2025-10-07 03:10:00+05:30,PT5M
0,0,0,0,2025-10-07 03:15:00+05:30,PT5M
0,0,0,0,2025-10-07 03:20:00+05:30,PT5M
0,0,0,0,2025-10-07 03:25:00+05:30,PT5M
0,0,0,0,2025-10-07 03:30:00+05:30,PT5M
0,0,0,0,2025-10-07 03:35:00+05:30,PT5M
0,0,0,0,2025-10-07 03:40:00+05:30,PT5M
0,0,0,0,2025-10-07 03:45:00+05:30,PT5M
0,0,0,0,2025-10-07 03:50:00+05:30,PT5M
0,0,0,0,2025-10-07 03:55:00+05:30,PT5M
0,0,0,0,2025-10-07 04:00:00+05:30,PT5M
0,0,0,0,2025-10-07 04:05:00+05:30,PT5M
0,0,0,0,2025-10-07 04:10:00+05:30,PT5M
0,0,0,0,2025-10-07 04:15:00+05:30,PT5M
0,0,0,0,2025-10-07 04:20:00+05:30,PT5M
0,0,0,0,2025-10-07 04:25:00+05:30,PT5M
0,0,0,0,2025-10-07 04:30:00+05:30,PT5M
0,0,0,0,2025-10-07 04:35:00+05:30,PT5M
0,0,0,0,2025-10-07 04:40:00+05:30,PT5M
0,0,0,0,2025-10-07 04:45:00+05:30,PT5M
0,0,0,0,2025-10-07 04:50:00+05:30,PT5M
0,0,0,0,2025-10-07 04:55:00+05:30,PT5M
0,0,0,0,2025-10-07 05:00:00+05:30,PT5M
0,0,0,0,2025-10-07 05:05:00+05:30,PT5M
0,0,0,0,2025-10-07 05:10:00+05:30,PT5M
0,0,0,0,2025-10-07 05:15:00+05:30,PT5M
0,0,0,0,2025-10-07 05:20:00+05:30,PT5M
0,0,0,0,2025-10-07 05:25:00+05:30,PT5M
0,0,0,0,2025-10-07 05:30:00+05:30,PT5M
0,0,0,0,2025-10-07 05:35:00+05:30,PT5M
0,0,0,0,2025-10-07 05:40:00+05:30,PT5M
0,0,0,0,2025-10-07 05:45:00+05:30,PT5M
0,0,0,0,2025-10-07 05:50:00+05:30,PT5M
0,0,0,0,2025-10-07 05:55:00+05:30,PT5M
0,0,0,0,2025-10-07 06:00:00+05:30,PT5M
1,0,1,1,2025-10-07 06:05:00+05:30,PT5M
3,0,3,3,2025-10-07 06:10:00+05:30,PT5M
10,0,10,10,2025-10-07 06:15:00+05:30,PT5M
29,0,29,28,2025-10-07 06:20:00+05:30,PT5M
38,0,38,37,2025-10-07 06:25:00+05:30,PT5M
46,0,46,45,2025-10-07 06:30:00+05:30,PT5M
56,0,56,54,2025-10-07 06:35:00+05:30,PT5M
67,0,67,65,2025-10-07 06:40:00+05:30,PT5M
81,0,81,78,2025-10-07 06:45:00+05:30,PT5M
95,0,95,91,2025-10-07 06:50:00+05:30,PT5M
109,0,109,105,2025-10-07 06:55:00+05:30,PT5M
120,23,126,123,2025-10-07 07:00:00+05:30,PT5M
132,23,139,135,2025-10-07 07:05:00+05:30,PT5M
143,35,154,150,2025-10-07 07:10:00+05:30,PT5M
152,62,171,169,2025-10-07 07:15:00+05:30,PT5M
163,72,187,185,2025-10-07 07:20:00+05:30,PT5M
167,118,209,209,2025-10-07 07:25:00+05:30,PT5M
173,148,229,230,2025-10-07 07:30:00+05:30,PT5M
179,179,249,251,2025-10-07 07:35:00+05:30,PT5M
188,189,266,268,2025-10-07 07:40:00+05:30,PT5M
196,200,282,285,2025-10-07 07:45:00+05:30,PT5M
204,210,299,301,2025-10-07 07:50:00+05:30,PT5M
227,155,300,300,2025-10-07 07:55:00+05:30,PT5M
241,143,311,309,2025-10-07 08:00:00+05:30,PT5M
250,150,326,325,2025-10-07 08:05:00+05:30,PT5M
230,268,371,374,2025-10-07 08:10:00+05:30,PT5M
237,276,387,390,2025-10-07 08:15:00+05:30,PT5M
251,259,396,399,2025-10-07 08:20:00+05:30,PT5M
259,265,412,415,2025-10-07 08:25:00+05:30,PT5M
258,296,434,438,2025-10-07 08:30:00+05:30,PT5M
265,301,450,453,2025-10-07 08:35:00+05:30,PT5M
263,333,472,477,2025-10-07 08:40:00+05:30,PT5M
240,420,511,519,2025-10-07 08:45:00+05:30,PT5M
223,484,543,553,2025-10-07 08:50:00+05:30,PT5M
228,490,559,569,2025-10-07 08:55:00+05:30,PT5M
244,466,566,575,2025-10-07 09:00:00+05:30,PT5M
248,471,581,590,2025-10-07 09:05:00+05:30,PT5M
239,509,605,615,2025-10-07 09:10:00+05:30,PT5M
228,548,630,641,2025-10-07 09:15:00+05:30,PT5M
244,523,636,646,2025-10-07 09:20:00+05:30,PT5M
246,530,650,661,2025-10-07 09:25:00+05:30,PT5M
248,537,665,675,2025-10-07 09:30:00+05:30,PT5M
265,512,668,678,2025-10-07 09:35:00+05:30,PT5M
252,550,692,703,2025-10-07 09:40:00+05:30,PT5M
184,699,752,767,2025-10-07 09:45:00+05:30,PT5M
185,704,765,780,2025-10-07 09:50:00+05:30,PT5M
186,708,777,792,2025-10-07 09:55:00+05:30,PT5M
187,712,789,804,2025-10-07 10:00:00+05:30,PT5M
189,715,801,816,2025-10-07 10:05:00+05:30,PT5M
190,718,812,827,2025-10-07 10:10:00+05:30,PT5M
191,721,823,837,2025-10-07 10:15:00+05:30,PT5M
193,723,833,847,2025-10-07 10:20:00+05:30,PT5M
194,726,842,857,2025-10-07 10:25:00+05:30,PT5M
195,728,851,866,2025-10-07 10:30:00+05:30,PT5M
196,730,860,874,2025-10-07 10:35:00+05:30,PT5M
198,732,868,883,2025-10-07 10:40:00+05:30,PT5M
199,733,876,890,2025-10-07 10:45:00+05:30,PT5M
200,735,883,897,2025-10-07 10:50:00+05:30,PT5M
201,736,890,904,2025-10-07 10:55:00+05:30,PT5M
202,737,896,910,2025-10-07 11:00:00+05:30,PT5M
202,739,902,916,2025-10-07 11:05:00+05:30,PT5M
203,740,907,921,2025-10-07 11:10:00+05:30,PT5M
203,741,912,926,2025-10-07 11:15:00+05:30,PT5M
204,742,916,930,2025-10-07 11:20:00+05:30,PT5M
204,743,920,934,2025-10-07 11:25:00+05:30,PT5M
204,744,923,937,2025-10-07 11:30:00+05:30,PT5M
204,745,925,939,2025-10-07 11:35:00+05:30,PT5M
205,746,928,941,2025-10-07 11:40:00+05:30,PT5M
205,746,929,943,2025-10-07 11:45:00+05:30,PT5M
205,746,930,944,2025-10-07 11:50:00+05:30,PT5M
282,617,881,891,2025-10-07 11:55:00+05:30,PT5M
301,582,868,877,2025-10-07 12:00:00+05:30,PT5M
261,651,894,905,2025-10-07 12:05:00+05:30,PT5M
262,650,893,904,2025-10-07 12:10:00+05:30,PT5M
282,614,878,888,2025-10-07 12:15:00+05:30,PT5M
321,545,849,856,2025-10-07 12:20:00+05:30,PT5M
339,511,833,839,2025-10-07 12:25:00+05:30,PT5M
339,509,829,836,2025-10-07 12:30:00+05:30,PT5M
356,476,813,818,2025-10-07 12:35:00+05:30,PT5M
356,474,808,813,2025-10-07 12:40:00+05:30,PT5M
355,471,804,809,2025-10-07 12:45:00+05:30,PT5M
302,565,837,846,2025-10-07 12:50:00+05:30,PT5M
337,498,805,812,2025-10-07 12:55:00+05:30,PT5M
353,464,787,792,2025-10-07 13:00:00+05:30,PT5M
352,461,780,785,2025-10-07 13:05:00+05:30,PT5M
381,398,749,751,2025-10-07 13:10:00+05:30,PT5M
420,312,706,705,2025-10-07 13:15:00+05:30,PT5M
442,257,676,672,2025-10-07 13:20:00+05:30,PT5M
415,306,691,690,2025-10-07 13:25:00+05:30,PT5M
412,303,683,682,2025-10-07 13:30:00+05:30,PT5M
370,382,708,711,2025-10-07 13:35:00+05:30,PT5M
354,407,710,714,2025-10-07 13:40:00+05:30,PT5M
351,404,701,704,2025-10-07 13:45:00+05:30,PT5M
348,400,690,694,2025-10-07 13:50:00+05:30,PT5M
272,548,735,745,2025-10-07 13:55:00+05:30,PT5M
200,682,770,784,2025-10-07 14:00:00+05:30,PT5M
198,679,758,772,2025-10-07 14:05:00+05:30,PT5M
195,678,746,760,2025-10-07 14:10:00+05:30,PT5M
191,677,733,748,2025-10-07 14:15:00+05:30,PT5M
187,676,720,735,2025-10-07 14:20:00+05:30,PT5M
184,675,707,722,2025-10-07 14:25:00+05:30,PT5M
180,674,693,709,2025-10-07 14:30:00+05:30,PT5M
229,554,644,656,2025-10-07 14:35:00+05:30,PT5M
172,670,665,681,2025-10-07 14:40:00+05:30,PT5M
221,547,615,627,2025-10-07 14:45:00+05:30,PT5M
217,543,600,612,2025-10-07 14:50:00+05:30,PT5M
236,480,568,578,2025-10-07 14:55:00+05:30,PT5M
253,420,537,544,2025-10-07 15:00:00+05:30,PT5M
268,360,505,511,2025-10-07 15:05:00+05:30,PT5M
337,120,415,409,2025-10-07 15:10:00+05:30,PT5M
302,0,302,292,2025-10-07 15:15:00+05:30,PT5M
263,0,263,254,2025-10-07 15:20:00+05:30,PT5M
259,0,259,250,2025-10-07 15:25:00+05:30,PT5M
234,0,234,226,2025-10-07 15:30:00+05:30,PT5M
235,0,235,227,2025-10-07 15:35:00+05:30,PT5M
261,0,261,252,2025-10-07 15:40:00+05:30,PT5M
206,0,206,199,2025-10-07 15:45:00+05:30,PT5M
206,0,206,199,2025-10-07 15:50:00+05:30,PT5M
95,0,95,92,2025-10-07 15:55:00+05:30,PT5M
40,0,40,38,2025-10-07 16:00:00+05:30,PT5M
25,0,25,24,2025-10-07 16:05:00+05:30,PT5M
38,0,38,36,2025-10-07 16:10:00+05:30,PT5M
28,0,28,27,2025-10-07 16:15:00+05:30,PT5M
24,0,24,23,2025-10-07 16:20:00+05:30,PT5M
17,0,17,16,2025-10-07 16:25:00+05:30,PT5M
23,0,23,22,2025-10-07 16:30:00+05:30,PT5M
34,0,34,33,2025-10-07 16:35:00+05:30,PT5M
